instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
94,3455,0.5,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,38,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,40,0,2,2,3.53315e-08,1,3.53315e-08,7.0663e-08,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,42,0,47,47,1.37793e-06,39,1.37793e-06,1.66058e-06,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,44,0,1261,1261,2.86892e-05,812,2.86892e-05,4.4552e-05,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,46,0,17021,17021,0.000329113,9315,0.000329113,0.000601197,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,46,1,4,4,1.41326e-07,4,1.41326e-07,1.41326e-07,0,4,4,iter,0,1,k1,1,dynamic
94,3455,0.5,48,0,132687,132687,0.00228503,64674,0.00228503,0.00467706,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,48,1,353,353,5.12307e-06,145,5.12307e-06,1.24719e-05,0,146,146,iter,0,1,k1,1,dynamic
94,3455,0.5,50,0,775923,775923,0.0110532,312844,0.0110532,0.0270422,0,0,0,iter,0,1,k1,1,dynamic
94,3455,0.5,50,1,7873,7873,9.85042e-05,2788,9.85042e-05,0.000278126,1,2824,2825,iter,0,1,k1,1,dynamic
94,3455,0.5,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,21,dynamic
94,3455,0.5,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,21,dynamic
94,3455,0.5,38,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,21,dynamic
94,3455,0.5,40,0,2,2,1.89674e-129,21,7.41961e-07,1.48392e-06,0,0,0,iter,0,1,optk,21,dynamic
94,3455,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,21,dynamic
