instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
7,4989,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,38,0,5,5,1.22339e-07,5,1.22339e-07,1.22339e-07,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,40,0,301,301,7.16909e-06,293,7.16909e-06,7.36481e-06,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,42,0,726,726,1.70786e-05,698,1.70786e-05,1.77635e-05,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,44,0,1595,1595,3.7338e-05,1526,3.7338e-05,3.90255e-05,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,46,0,3557,3557,7.93494e-05,3243,7.93494e-05,8.70285e-05,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,48,0,7706,7706,0.000168608,6891,0.000168608,0.000188532,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,50,0,16658,16658,0.000345536,14122,0.000345536,0.000407503,0,0,0,iter,0,1,k1,1,dynamic
7,4989,0.5,50,1,8,8,7.34037e-08,3,7.34037e-08,1.95743e-07,1,3,4,iter,0,1,k1,1,dynamic
7,4989,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
7,4989,0.5,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
7,4989,0.5,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
7,4989,0.5,38,0,5,5,2.37838e-54,45,1.10106e-06,1.10105e-06,0,0,0,iter,0,1,optk,9,dynamic
7,4989,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
7,4989,0.5,40,0,301,301,1.93803e-38,2637,6.45218e-05,6.62813e-05,0,0,0,iter,0,1,optk,9,dynamic
