instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
73,367,0.5,46,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,367,0.5,48,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,367,0.5,50,0,53,53,1.39699e-05,42,1.39699e-05,1.76285e-05,0,0,0,iter,0,1,optk,1,dynamic
73,367,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,367,0.5,52,0,177,177,5.75427e-05,173,5.75427e-05,5.88714e-05,0,0,0,iter,0,1,optk,1,dynamic
73,367,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,367,0.5,54,0,483,483,0.000154667,465,0.000154667,0.000160641,0,0,0,iter,0,1,optk,1,dynamic
73,367,0.5,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,367,0.5,56,0,1157,1157,0.000367541,1105,0.000367541,0.000384763,0,0,0,iter,0,1,optk,1,dynamic
73,367,0.5,56,1,1,1,3.32617e-07,1,3.32617e-07,3.32617e-07,1,1,2,iter,0,1,optk,1,dynamic
73,73,0.1,46,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,73,0.1,48,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,73,0.1,50,0,53,53,7.02322e-05,42,7.02322e-05,8.86225e-05,0,0,0,iter,0,1,optk,1,dynamic
73,73,0.1,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,73,0.1,52,0,177,177,0.00028929,173,0.00028929,0.000295935,0,0,0,iter,0,1,optk,1,dynamic
73,73,0.1,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,73,0.1,54,0,483,483,0.000777571,465,0.000777571,0.000807345,0,0,0,iter,0,1,optk,1,dynamic
73,73,0.1,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,73,0.1,56,0,1157,1157,0.00184778,1105,0.00184778,0.00193286,0,0,0,iter,0,1,optk,1,dynamic
73,73,0.1,56,1,1,1,1.6722e-06,1,1.6722e-06,1.67219e-06,1,1,2,iter,0,1,optk,1,dynamic
73,7,0.01,46,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,7,0.01,48,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,7,0.01,50,0,53,53,0.000732422,42,0.000732422,0.00092382,0,0,0,iter,0,1,optk,1,dynamic
73,7,0.01,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,7,0.01,52,0,177,177,0.00301688,173,0.00301688,0.00308188,0,0,0,iter,0,1,optk,1,dynamic
73,7,0.01,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,7,0.01,54,0,483,483,0.00805664,462,0.00805664,0.00838748,0,0,0,iter,0,1,optk,1,dynamic
73,7,0.01,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,7,0.01,56,0,1157,1157,0.0190953,1095,0.0190953,0.0199743,0,0,0,iter,0,1,optk,1,dynamic
73,7,0.01,56,1,1,1,1.74386e-05,1,1.74386e-05,1.74385e-05,1,1,2,iter,0,1,optk,1,dynamic
73,1,0.001,46,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,1,0.001,48,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,1,0.001,50,0,53,53,0.00512695,42,0.00512695,0.00644884,0,0,0,iter,0,1,optk,1,dynamic
73,1,0.001,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,1,0.001,52,0,177,177,0.020752,170,0.020752,0.0213747,0,0,0,iter,0,1,optk,1,dynamic
73,1,0.001,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,1,0.001,54,0,483,483,0.0557861,457,0.0557861,0.0572555,0,0,0,iter,0,1,optk,1,dynamic
73,1,0.001,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
73,1,0.001,56,0,1157,1157,0.125488,1028,0.125488,0.131715,0,0,0,iter,0,1,optk,1,dynamic
73,1,0.001,56,1,9,9,0.000732422,6,0.000732422,0.00109803,1,6,7,iter,0,1,optk,1,dynamic
