instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
59,519744,0.5,48,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,50,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,52,0,1,1,2.34866e-10,1,2.34866e-10,2.34866e-10,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,54,0,4,4,9.39465e-10,4,9.39465e-10,9.39465e-10,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,56,0,10,10,2.34866e-09,10,2.34866e-09,2.34866e-09,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,56,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,58,0,24,24,5.63679e-09,24,5.63679e-09,5.63679e-09,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,58,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,60,0,54,54,1.26828e-08,54,1.26828e-08,1.26828e-08,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,60,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,62,0,108,108,2.51307e-08,107,2.51307e-08,2.53656e-08,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,62,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,64,0,218,218,5.02614e-08,214,5.02614e-08,5.12008e-08,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,64,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,66,0,472,472,1.06629e-07,454,1.06629e-07,1.10857e-07,0,0,0,iter,0,1,k1,1,dynamic
59,519744,0.5,66,1,33,33,2.81839e-09,12,2.81839e-09,7.75059e-09,1,12,13,iter,0,1,k1,1,dynamic
59,519744,0.5,48,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,50,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,52,0,1,1,2.73534e-167,20,4.69732e-09,4.69732e-09,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,54,0,4,4,3.00754e-155,80,1.87893e-08,1.87893e-08,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,56,0,10,10,2.73534e-147,200,4.69732e-08,4.69732e-08,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,56,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,58,0,24,24,1.0996e-139,480,1.12736e-07,1.12736e-07,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,58,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,60,0,54,54,1.21587e-132,1080,2.53656e-07,2.53655e-07,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,60,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,62,0,108,108,1.05849e-126,2140,5.02614e-07,5.07311e-07,0,0,0,iter,0,1,optk,20,dynamic
59,519744,0.5,62,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,20,dynamic
