instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
85,1016,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
85,1016,0.5,37,0,24,24,2.04252e-06,17,2.04252e-06,2.88355e-06,0,0,0,iter,0,1,k1,1,dynamic
85,1016,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
85,1016,0.5,39,0,97,97,4.68577e-06,39,4.68577e-06,1.16543e-05,0,0,0,iter,0,1,k1,1,dynamic
85,1016,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
85,1016,0.5,41,0,1977,1977,8.14603e-05,678,8.14603e-05,0.000237504,0,0,0,iter,0,1,k1,1,dynamic
85,1016,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
85,1016,0.5,43,0,21565,21565,0.000867708,7222,0.000867708,0.00258764,0,0,0,iter,0,1,k1,1,dynamic
85,1016,0.5,43,1,6,6,7.20888e-07,6,7.20888e-07,7.20887e-07,0,6,6,iter,0,1,k1,1,dynamic
85,1016,0.5,45,0,174330,174330,0.00634982,52850,0.00634982,0.0207276,0,0,0,iter,0,1,k1,1,dynamic
85,1016,0.5,45,1,434,434,3.36414e-05,280,3.36414e-05,5.21428e-05,1,281,282,iter,0,1,k1,1,dynamic
85,1016,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,37,0,24,24,5.04234e-108,425,5.10629e-05,7.20862e-05,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,39,0,97,97,5.22425e-99,975,0.000117144,0.000291316,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,41,0,1977,1977,5.13588e-68,16932,0.00203435,0.00592072,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,43,0,21565,21565,1.97707e-42,178700,0.0214704,0.0627214,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,45,0,174330,174330,1.58388e-21,1225385,0.147227,0.407636,0,0,0,iter,0,1,optk,25,dynamic
85,1016,0.5,45,1,12,12,8.73794e-114,250,3.0037e-05,3.60437e-05,1,10,11,iter,0,1,optk,25,dynamic
85,1016,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,37,0,24,24,1.1109e-25,85,1.02126e-05,1.44176e-05,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,39,0,97,97,7.05919e-24,195,2.34288e-05,5.82701e-05,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,41,0,1977,1977,1.11928e-17,3389,0.000407181,0.00118696,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,43,0,21565,21565,1.52359e-12,36046,0.00433085,0.0128714,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,45,0,174330,174330,3.02548e-08,260881,0.0313443,0.0994296,0,0,0,iter,0,1,rootk,5,dynamic
85,1016,0.5,45,1,12,12,7.82405e-27,50,6.0074e-06,7.20885e-06,1,10,11,iter,0,1,rootk,5,dynamic
85,203,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
85,203,0.1,37,0,24,24,1.02226e-05,17,1.02226e-05,1.44319e-05,0,0,0,iter,0,1,k1,1,dynamic
85,203,0.1,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
85,203,0.1,39,0,97,97,2.34519e-05,39,2.34519e-05,5.83275e-05,0,0,0,iter,0,1,k1,1,dynamic
85,203,0.1,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
85,203,0.1,41,0,1977,1977,0.000407703,678,0.000407703,0.00118813,0,0,0,iter,0,1,k1,1,dynamic
85,203,0.1,41,1,2,2,6.01332e-07,1,6.01332e-07,1.20266e-06,0,1,1,iter,0,1,k1,1,dynamic
85,203,0.1,43,0,21565,21565,0.0043374,7213,0.0043374,0.012884,0,0,0,iter,0,1,k1,1,dynamic
85,203,0.1,43,1,68,68,3.00666e-05,50,3.00666e-05,4.08897e-05,0,50,50,iter,0,1,k1,1,dynamic
85,203,0.1,45,0,174330,174330,0.0313264,52095,0.0313264,0.0995225,0,0,0,iter,0,1,k1,1,dynamic
85,203,0.1,45,1,2295,2295,0.00084006,1397,0.00084006,0.0013791,1,1431,1432,iter,0,1,k1,1,dynamic
85,203,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,37,0,24,24,3.48871e-22,85,5.11132e-05,7.21572e-05,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,39,0,97,97,2.21688e-20,195,0.00011726,0.000291603,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,41,0,1977,1977,3.48402e-14,3383,0.0020343,0.00592653,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,43,0,21565,21565,4.57734e-09,35728,0.0214844,0.0627813,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,45,0,174330,174330,6.94533e-05,245033,0.147346,0.407942,0,0,0,iter,0,1,optk,5,dynamic
85,203,0.1,45,1,18,18,1.86585e-22,75,4.50999e-05,5.41184e-05,1,15,16,iter,0,1,optk,5,dynamic
85,203,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
85,203,0.1,37,0,24,24,4.18009e-10,34,2.04453e-05,2.88635e-05,0,0,0,iter,0,1,rootk,2,dynamic
85,203,0.1,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
85,203,0.1,39,0,97,97,2.19997e-09,78,4.69039e-05,0.000116652,0,0,0,iter,0,1,rootk,2,dynamic
