instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
64,2251,0.5,31,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,33,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,35,0,6,6,3.25376e-07,6,3.25376e-07,3.25376e-07,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,35,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,37,0,46,46,2.49455e-06,46,2.49455e-06,2.49455e-06,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,39,0,99,99,5.31448e-06,98,5.31448e-06,5.36869e-06,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,41,0,208,208,1.10628e-05,204,1.10628e-05,1.12796e-05,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,43,0,463,463,2.41321e-05,445,2.41321e-05,2.51079e-05,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,45,0,1026,1026,5.28194e-05,974,5.28194e-05,5.56378e-05,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,47,0,2200,2200,0.00011117,2050,0.00011117,0.000119297,0,0,0,iter,0,1,k1,1,dynamic
64,2251,0.5,47,1,8,8,2.71147e-07,5,2.71147e-07,4.33835e-07,1,5,6,iter,0,1,k1,1,dynamic
64,2251,0.5,31,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,33,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,35,0,6,6,1.25547e-65,72,3.90451e-06,3.90451e-06,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,35,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,37,0,46,46,5.17707e-55,552,2.99346e-05,2.99342e-05,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,39,0,99,99,4.52588e-51,1176,6.37737e-05,6.44224e-05,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,41,0,208,208,2.99607e-47,2448,0.000132753,0.000135347,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,43,0,463,463,3.47003e-43,5339,0.000289531,0.000301253,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,45,0,1026,1026,4.1914e-39,11685,0.00063367,0.000667449,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,47,0,2200,2200,3.15089e-35,24583,0.00133312,0.00143063,0,0,0,iter,0,1,optk,12,dynamic
64,2251,0.5,47,1,5,5,9.67631e-68,48,2.60301e-06,3.25376e-06,1,4,5,iter,0,1,optk,12,dynamic
64,2251,0.5,31,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
64,2251,0.5,33,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
64,2251,0.5,35,0,6,6,9.30082e-19,18,9.76129e-07,9.76128e-07,0,0,0,iter,0,1,rootk,3,dynamic
64,2251,0.5,35,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
64,2251,0.5,37,0,46,46,4.19122e-16,138,7.48365e-06,7.48363e-06,0,0,0,iter,0,1,rootk,3,dynamic
64,2251,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
64,2251,0.5,39,0,99,99,4.05271e-15,294,1.59434e-05,1.6106e-05,0,0,0,iter,0,1,rootk,3,dynamic
64,2251,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
64,2251,0.5,41,0,208,208,3.65559e-14,612,3.31884e-05,3.38386e-05,0,0,0,iter,0,1,rootk,3,dynamic
