instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
26,32281,0.5,33,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,37,0,1,1,3.78149e-09,1,3.78149e-09,3.78149e-09,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,39,0,202,202,7.37391e-07,195,7.37391e-07,7.63861e-07,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,41,0,763,763,2.66595e-06,705,2.66595e-06,2.88527e-06,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,43,0,2652,2652,8.9886e-06,2377,8.9886e-06,1.00285e-05,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,45,0,7787,7787,2.47725e-05,6551,2.47725e-05,2.9446e-05,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,47,0,20928,20928,6.39488e-05,16911,6.39488e-05,7.91359e-05,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,49,0,52496,52496,0.000150711,39855,0.000150711,0.000198493,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,49,1,15,15,3.78149e-09,1,3.78149e-09,5.67224e-08,0,1,1,iter,0,1,k1,1,dynamic
26,32281,0.5,51,0,127748,127748,0.000342841,90663,0.000342841,0.000482961,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,51,1,105,105,6.80668e-08,18,6.80668e-08,3.97056e-07,0,18,18,iter,0,1,k1,1,dynamic
26,32281,0.5,53,0,295950,295950,0.000736063,194649,0.000736063,0.00111851,0,0,0,iter,0,1,k1,1,dynamic
26,32281,0.5,53,1,3723,3723,1.24411e-06,329,1.24411e-06,1.40784e-05,1,329,330,iter,0,1,k1,1,dynamic
26,32281,0.5,33,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,37,0,1,1,2.02449e-109,15,5.67224e-08,5.67224e-08,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,39,0,202,202,4.53768e-75,2925,1.10609e-05,1.14579e-05,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,41,0,763,763,1.06943e-66,10575,3.99893e-05,4.32782e-05,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,43,0,2652,2652,8.83124e-59,35651,0.000134814,0.000150416,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,45,0,7787,7787,3.54002e-52,98236,0.000371479,0.0004416,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,47,0,20928,20928,5.33341e-46,253593,0.00095896,0.00118638,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,49,0,52496,52496,2.02653e-40,597201,0.00225831,0.00297327,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,51,0,127748,127748,4.48718e-35,1356652,0.00513017,0.00721998,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,53,0,295950,295950,4.09334e-30,2904973,0.0109851,0.0166469,0,0,0,iter,0,1,optk,15,dynamic
26,32281,0.5,53,1,26,26,1.03625e-92,195,7.37391e-07,1.47478e-06,1,13,14,iter,0,1,optk,15,dynamic
26,32281,0.5,33,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
26,32281,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
26,32281,0.5,37,0,1,1,5.23471e-32,4,1.5126e-08,1.5126e-08,0,0,0,iter,0,1,rootk,4,dynamic
26,32281,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
26,32281,0.5,39,0,202,202,7.56886e-23,780,2.94956e-06,3.05544e-06,0,0,0,iter,0,1,rootk,4,dynamic
26,32281,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
