instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
70,935,0.5,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,32,0,5,5,6.52782e-07,5,6.52782e-07,6.52782e-07,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,32,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,34,0,50,50,6.39727e-06,49,6.39727e-06,6.5278e-06,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,34,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,36,0,136,136,1.72335e-05,132,1.72335e-05,1.77555e-05,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,38,0,386,386,4.84365e-05,371,4.84365e-05,5.03935e-05,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,40,0,971,971,0.000120112,920,0.000120112,0.000126762,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,42,0,2301,2301,0.000277694,2127,0.000277694,0.000300365,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,44,0,5271,5271,0.000619099,4742,0.000619099,0.000687926,0,0,0,iter,0,1,k1,1,dynamic
70,935,0.5,44,1,4,4,2.61113e-07,2,2.61113e-07,5.22226e-07,1,2,3,iter,0,1,k1,1,dynamic
70,935,0.5,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,32,0,5,5,8.33871e-48,45,5.87504e-06,5.87502e-06,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,32,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,34,0,50,50,6.95238e-39,441,5.75754e-05,5.87487e-05,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,34,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,36,0,136,136,5.19438e-35,1188,0.000155101,0.000159788,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,38,0,386,386,5.68504e-31,3339,0.000435928,0.00045345,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,40,0,971,971,2.00711e-27,8276,0.00108049,0.00114028,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,42,0,2301,2301,3.77046e-24,19124,0.00249676,0.00270004,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,44,0,5271,5271,5.05535e-21,42566,0.00555727,0.00617433,0,0,0,iter,0,1,optk,9,dynamic
70,935,0.5,44,1,4,4,2.18594e-51,18,2.35002e-06,4.70002e-06,1,2,3,iter,0,1,optk,9,dynamic
70,935,0.5,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,32,0,5,5,7.5105e-18,15,1.95835e-06,1.95835e-06,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,32,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,34,0,50,50,7.06883e-15,147,1.91918e-05,1.95833e-05,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,34,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,36,0,136,136,1.38191e-13,396,5.17004e-05,5.32656e-05,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,38,0,386,386,3.06818e-12,1113,0.000145309,0.000151173,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,40,0,971,971,4.67867e-11,2760,0.000360336,0.000380239,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,42,0,2301,2301,5.77635e-10,6379,0.00083282,0.000900825,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,44,0,5271,5271,6.39874e-09,14220,0.00185651,0.00206236,0,0,0,iter,0,1,rootk,3,dynamic
70,935,0.5,44,1,4,4,4.80672e-19,6,7.83339e-07,1.56668e-06,1,2,3,iter,0,1,rootk,3,dynamic
70,187,0.1,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,32,0,5,5,3.26391e-06,5,3.26391e-06,3.26391e-06,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,32,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,34,0,50,50,3.19863e-05,49,3.19863e-05,3.26386e-05,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,34,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,36,0,136,136,8.61673e-05,132,8.61673e-05,8.87745e-05,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,38,0,386,386,0.000242182,371,0.000242182,0.000251942,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,40,0,971,971,0.00060056,920,0.00060056,0.000633651,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,42,0,2301,2301,0.00138716,2125,0.00138716,0.00150092,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,44,0,5271,5271,0.00309549,4742,0.00309549,0.0034349,0,0,0,iter,0,1,k1,1,dynamic
70,187,0.1,44,1,36,36,7.18061e-06,11,7.18061e-06,2.34999e-05,1,11,12,iter,0,1,k1,1,dynamic
70,187,0.1,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
70,187,0.1,32,0,5,5,4.26125e-11,10,6.52782e-06,6.5278e-06,0,0,0,iter,0,1,optk,2,dynamic
70,187,0.1,32,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
70,187,0.1,34,0,50,50,4.0925e-09,98,6.39727e-05,6.52761e-05,0,0,0,iter,0,1,optk,2,dynamic
70,187,0.1,34,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
70,187,0.1,36,0,136,136,2.96992e-08,264,0.000172335,0.000177541,0,0,0,iter,0,1,optk,2,dynamic
70,187,0.1,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
