instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
66,27776,0.5,28,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,34,0,8,8,2.19741e-08,5,2.19741e-08,3.51585e-08,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,34,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,36,0,349,349,1.48545e-06,338,1.48545e-06,1.53379e-06,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,38,0,975,975,4.11354e-06,936,4.11354e-06,4.28493e-06,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,40,0,2529,2529,1.01388e-05,2307,1.01388e-05,1.11144e-05,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,42,0,6189,6189,2.42989e-05,5529,2.42989e-05,2.71991e-05,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,44,0,14456,14456,5.36695e-05,12212,5.36695e-05,6.35294e-05,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,46,0,32795,32795,0.000117016,26626,0.000117016,0.000144117,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,46,1,1,1,4.39481e-09,1,4.39481e-09,4.39481e-09,0,1,1,iter,0,1,k1,1,dynamic
66,27776,0.5,48,0,72156,72156,0.000242123,55093,0.000242123,0.000317062,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,48,1,190,190,4.83429e-08,11,4.83429e-08,8.35014e-07,0,11,11,iter,0,1,k1,1,dynamic
66,27776,0.5,50,0,157455,157455,0.000495511,112749,0.000495511,0.000691746,0,0,0,iter,0,1,k1,1,dynamic
66,27776,0.5,50,1,1511,1511,5.14193e-07,117,5.14193e-07,6.64054e-06,1,117,118,iter,0,1,k1,1,dynamic
66,27776,0.5,28,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,34,0,8,8,5.37165e-110,85,3.73559e-07,5.97694e-07,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,34,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,36,0,349,349,6.9056e-79,5746,2.52526e-05,2.60741e-05,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,38,0,975,975,2.28722e-71,15912,6.99303e-05,7.28414e-05,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,40,0,2529,2529,1.04394e-64,39215,0.000172343,0.000188928,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,42,0,6189,6189,2.96792e-58,93991,0.000413073,0.000462285,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,44,0,14456,14456,2.0924e-52,207538,0.000912091,0.00107945,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,46,0,32795,32795,1.17919e-46,452260,0.0019876,0.00244717,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,48,0,72156,72156,2.70484e-41,934792,0.00410824,0.0053764,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,50,0,157455,157455,5.04862e-36,1908867,0.00838911,0.0116948,0,0,0,iter,0,1,optk,17,dynamic
66,27776,0.5,50,1,8,8,5.37165e-110,85,3.73559e-07,5.97694e-07,1,5,6,iter,0,1,optk,17,dynamic
66,27776,0.5,28,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,34,0,8,8,5.96872e-29,20,8.78963e-08,1.40634e-07,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,34,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,36,0,349,349,1.24643e-21,1352,5.94179e-06,6.13514e-06,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,38,0,975,975,7.33001e-20,3744,1.64542e-05,1.71396e-05,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,40,0,2529,2529,2.70515e-18,9228,4.05553e-05,4.44569e-05,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,42,0,6189,6189,8.92942e-17,22119,9.72089e-05,0.000108792,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,44,0,14456,14456,2.12397e-15,48848,0.000214678,0.000254093,0,0,0,iter,0,1,rootk,4,dynamic
66,27776,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
