instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
52,61432,0.5,50,0,1,1,9.59741e-78,10,1.98708e-08,1.98708e-08,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,52,0,1,1,9.59741e-78,10,1.98708e-08,1.98708e-08,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,54,0,3,3,5.66717e-73,30,5.96124e-08,5.96124e-08,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,56,0,6,6,5.80319e-70,60,1.19225e-07,1.19225e-07,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,56,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,58,0,14,14,2.7761e-66,140,2.78191e-07,2.78191e-07,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,58,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,60,0,32,32,1.08057e-62,320,6.35866e-07,6.35865e-07,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,60,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,62,0,66,66,1.5052e-59,660,1.31147e-06,1.31147e-06,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,62,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,64,0,136,136,1.79144e-56,1340,2.66269e-06,2.70243e-06,0,0,0,iter,0,1,optk,10,dynamic
52,61432,0.5,64,1,21,21,1.00636e-71,40,7.94832e-08,4.17287e-07,1,4,5,iter,0,1,optk,10,dynamic
52,12286,0.1,50,0,1,1,3.94874e-16,2,1.98714e-08,1.98714e-08,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,52,0,1,1,3.94874e-16,2,1.98714e-08,1.98714e-08,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,54,0,3,3,3.55387e-15,6,5.96143e-08,5.96143e-08,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,56,0,6,6,1.42155e-14,12,1.19229e-07,1.19229e-07,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,56,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,58,0,14,14,7.73954e-14,28,2.782e-07,2.782e-07,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,58,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,60,0,32,32,4.04351e-13,64,6.35886e-07,6.35886e-07,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,60,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,62,0,66,66,1.72007e-12,132,1.31152e-06,1.31151e-06,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,62,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,64,0,136,136,7.09037e-12,268,2.66277e-06,2.70251e-06,0,0,0,iter,0,1,optk,2,dynamic
52,12286,0.1,64,1,21,21,6.31799e-15,8,7.94858e-08,4.173e-07,1,4,5,iter,0,1,optk,2,dynamic
52,1229,0.01,50,0,1,1,9.93249e-08,1,9.93249e-08,9.93249e-08,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,52,0,1,1,9.93249e-08,1,9.93249e-08,9.93249e-08,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,54,0,3,3,2.97975e-07,3,2.97975e-07,2.97975e-07,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,56,0,6,6,5.95949e-07,6,5.95949e-07,5.95949e-07,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,56,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,58,0,14,14,1.39055e-06,14,1.39055e-06,1.39055e-06,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,58,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,60,0,32,32,3.1784e-06,32,3.1784e-06,3.17839e-06,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,60,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,62,0,66,66,6.55544e-06,66,6.55544e-06,6.55542e-06,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,62,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,64,0,136,136,1.33095e-05,134,1.33095e-05,1.35081e-05,0,0,0,iter,0,1,optk,1,dynamic
52,1229,0.01,64,1,21,21,3.973e-07,4,3.973e-07,2.08582e-06,1,4,5,iter,0,1,optk,1,dynamic
52,123,0.001,50,0,1,1,9.92442e-07,1,9.92442e-07,9.92441e-07,0,0,0,iter,0,1,optk,1,dynamic
52,123,0.001,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
