instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
63,22067,0.5,31,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,33,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,37,0,3,3,1.65954e-08,3,1.65954e-08,1.65954e-08,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,39,0,448,448,1.96932e-06,356,1.96932e-06,2.47824e-06,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,41,0,3469,3469,1.40895e-05,2547,1.40895e-05,1.91896e-05,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,43,0,17159,17159,6.48438e-05,11722,6.48438e-05,9.49157e-05,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,45,0,63926,63926,0.000217002,39228,0.000217002,0.000353564,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,47,0,238250,238250,0.000731266,132193,0.000731266,0.00131708,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,47,1,45,45,1.38295e-07,25,1.38295e-07,2.48931e-07,0,25,25,iter,0,1,k1,1,dynamic
63,22067,0.5,49,0,753203,753203,0.00206006,372403,0.00206006,0.0041579,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,49,1,2173,2173,3.23057e-06,584,3.23057e-06,1.20205e-05,0,584,584,iter,0,1,k1,1,dynamic
63,22067,0.5,51,0,2340860,2340860,0.00570891,1032016,0.00570891,0.0128657,0,0,0,iter,0,1,k1,1,dynamic
63,22067,0.5,51,1,36436,36436,3.75112e-05,6781,3.75112e-05,0.000201536,1,6828,6829,iter,0,1,k1,1,dynamic
63,22067,0.5,31,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,33,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,37,0,3,3,3.22846e-166,78,4.31481e-07,4.31481e-07,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,39,0,448,448,2.76403e-112,9256,5.12024e-05,6.44324e-05,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,41,0,3469,3469,4.55206e-90,66208,0.00036625,0.000498811,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,43,0,17159,17159,7.76566e-73,304564,0.00168479,0.00246488,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,45,0,63926,63926,3.21391e-59,1017194,0.00562692,0.00915214,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,47,0,238250,238250,1.4161e-45,3405456,0.0188383,0.0336863,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,49,0,753203,753203,4.58738e-34,9438125,0.0522099,0.102669,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,51,0,2340860,2340860,4.60247e-23,25004461,0.13832,0.285862,0,0,0,iter,0,1,optk,26,dynamic
63,22067,0.5,51,1,3,3,3.22846e-166,78,4.31481e-07,4.31481e-07,1,3,4,iter,0,1,optk,26,dynamic
63,22067,0.5,31,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,33,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,37,0,3,3,3.9336e-36,15,8.29771e-08,8.29771e-08,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,39,0,448,448,9.25622e-26,1780,9.84661e-06,1.23912e-05,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,41,0,3469,3469,1.73512e-21,12735,7.04475e-05,9.59445e-05,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,43,0,17159,17159,3.58133e-18,58606,0.000324197,0.000474488,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,45,0,63926,63926,1.50034e-15,196052,0.00108452,0.00176657,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,47,0,238250,238250,6.48709e-13,659999,0.00365098,0.0065681,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,49,0,753203,753203,1.13631e-10,1854525,0.0102589,0.0206174,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
63,22067,0.5,51,0,2340860,2340860,1.79072e-08,5101983,0.0282232,0.0626944,0,0,0,iter,0,1,rootk,5,dynamic
