instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
46,332,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,39,0,4,4,1.47073e-06,4,1.47073e-06,1.47073e-06,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,41,0,20,20,7.35363e-06,20,7.35363e-06,7.35361e-06,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,43,0,38,38,1.39719e-05,38,1.39719e-05,1.39718e-05,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,45,0,80,80,2.94145e-05,80,2.94145e-05,2.94141e-05,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,47,0,178,178,6.39766e-05,174,6.39766e-05,6.54452e-05,0,0,0,iter,0,1,k1,1,dynamic
46,332,0.5,47,1,4,4,1.10304e-06,3,1.10304e-06,1.47073e-06,1,3,4,iter,0,1,k1,1,dynamic
46,332,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,39,0,4,4,4.72171e-31,24,8.82436e-06,8.82432e-06,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,41,0,20,20,7.37767e-27,120,4.41218e-05,4.41208e-05,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,43,0,38,38,3.47089e-25,228,8.38314e-05,8.38279e-05,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,45,0,80,80,3.02189e-23,480,0.000176487,0.000176472,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,47,0,178,178,3.18081e-21,1043,0.000383492,0.000392607,0,0,0,iter,0,1,optk,6,dynamic
46,332,0.5,47,1,2,2,7.37767e-33,12,4.41218e-06,4.41217e-06,1,2,3,iter,0,1,optk,6,dynamic
46,332,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,39,0,4,4,8.65215e-12,8,2.94145e-06,2.94145e-06,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,41,0,20,20,2.16304e-10,40,1.47073e-05,1.47072e-05,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,43,0,38,38,7.80856e-10,76,2.79438e-05,2.79434e-05,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,45,0,80,80,3.46086e-09,160,5.88291e-05,5.88273e-05,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,47,0,178,178,1.6372e-08,348,0.000127953,0.000130886,0,0,0,iter,0,1,rootk,2,dynamic
46,332,0.5,47,1,2,2,2.16304e-12,4,1.47073e-06,1.47073e-06,1,2,3,iter,0,1,rootk,2,dynamic
46,66,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,39,0,4,4,7.3982e-06,4,7.3982e-06,7.39817e-06,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,41,0,20,20,3.6991e-05,20,3.6991e-05,3.69903e-05,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,43,0,38,38,7.02829e-05,38,7.02829e-05,7.02804e-05,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,45,0,80,80,0.000147964,80,0.000147964,0.000147953,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,47,0,178,178,0.000321822,174,0.000321822,0.000329166,0,0,0,iter,0,1,k1,1,dynamic
46,66,0.1,47,1,2,2,3.6991e-06,2,3.6991e-06,3.69909e-06,1,2,3,iter,0,1,k1,1,dynamic
46,66,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,39,0,4,4,7.3982e-06,4,7.3982e-06,7.39817e-06,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,41,0,20,20,3.6991e-05,20,3.6991e-05,3.69903e-05,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,43,0,38,38,7.02829e-05,38,7.02829e-05,7.02804e-05,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,45,0,80,80,0.000147964,80,0.000147964,0.000147953,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,47,0,178,178,0.000321822,174,0.000321822,0.000329166,0,0,0,iter,0,1,optk,1,dynamic
46,66,0.1,47,1,2,2,3.6991e-06,2,3.6991e-06,3.69909e-06,1,2,3,iter,0,1,optk,1,dynamic
46,66,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,39,0,4,4,7.3982e-06,4,7.3982e-06,7.39817e-06,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,41,0,20,20,3.6991e-05,20,3.6991e-05,3.69903e-05,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,43,0,38,38,7.02829e-05,38,7.02829e-05,7.02804e-05,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,45,0,80,80,0.000147964,80,0.000147964,0.000147953,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,47,0,178,178,0.000321822,174,0.000321822,0.000329166,0,0,0,iter,0,1,rootk,1,dynamic
46,66,0.1,47,1,2,2,3.6991e-06,2,3.6991e-06,3.69909e-06,1,2,3,iter,0,1,rootk,1,dynamic
46,7,0.01,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,39,0,4,4,6.97545e-05,4,6.97545e-05,6.9752e-05,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,41,0,20,20,0.000348772,20,0.000348772,0.000348712,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,43,0,38,38,0.000662667,38,0.000662667,0.000662448,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,45,0,80,80,0.00139509,80,0.00139509,0.00139412,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,47,0,178,178,0.00301688,173,0.00301688,0.00309926,0,0,0,iter,0,1,k1,1,dynamic
46,7,0.01,47,1,2,2,3.48772e-05,2,3.48772e-05,3.48766e-05,1,2,3,iter,0,1,k1,1,dynamic
46,7,0.01,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,39,0,4,4,6.97545e-05,4,6.97545e-05,6.9752e-05,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,41,0,20,20,0.000348772,20,0.000348772,0.000348712,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,43,0,38,38,0.000662667,38,0.000662667,0.000662448,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,45,0,80,80,0.00139509,80,0.00139509,0.00139412,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,47,0,178,178,0.00303432,174,0.00303432,0.00309926,0,0,0,iter,0,1,optk,1,dynamic
46,7,0.01,47,1,2,2,3.48772e-05,2,3.48772e-05,3.48766e-05,1,2,3,iter,0,1,optk,1,dynamic
46,7,0.01,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,39,0,4,4,6.97545e-05,4,6.97545e-05,6.9752e-05,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,41,0,20,20,0.000348772,20,0.000348772,0.000348712,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,43,0,38,38,0.000662667,38,0.000662667,0.000662448,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,45,0,80,80,0.00139509,80,0.00139509,0.00139412,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,47,0,178,178,0.00303432,174,0.00303432,0.00309926,0,0,0,iter,0,1,rootk,1,dynamic
46,7,0.01,47,1,2,2,3.48772e-05,2,3.48772e-05,3.48766e-05,1,2,3,iter,0,1,rootk,1,dynamic
46,1,0.001,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
46,1,0.001,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
