instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
43,12825,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,36,0,4,4,1.90363e-08,2,1.90363e-08,3.80726e-08,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,38,0,268,268,2.22725e-06,234,2.22725e-06,2.55086e-06,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,40,0,1070,1070,8.91851e-06,937,8.91851e-06,1.01844e-05,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,42,0,3318,3318,2.65747e-05,2792,2.65747e-05,3.15807e-05,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,44,0,10346,10346,8.0495e-05,8457,8.0495e-05,9.847e-05,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,46,0,28083,28083,0.000207315,21781,0.000207315,0.000267263,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,46,1,4,4,1.90363e-08,2,1.90363e-08,3.80726e-08,0,2,2,iter,0,1,k1,1,dynamic
43,12825,0.5,48,0,75707,75707,0.000527458,55416,0.000527458,0.000720331,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,48,1,104,104,1.14218e-07,12,1.14218e-07,9.89887e-07,0,12,12,iter,0,1,k1,1,dynamic
43,12825,0.5,50,0,187478,187478,0.00121817,127984,0.00121817,0.00178285,0,0,0,iter,0,1,k1,1,dynamic
43,12825,0.5,50,1,4558,4558,2.43665e-06,256,2.43665e-06,4.33828e-05,1,256,257,iter,0,1,k1,1,dynamic
43,12825,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,36,0,4,4,4.8319e-141,44,4.18799e-07,8.37597e-07,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,36,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,38,0,268,268,1.52829e-95,5148,4.89995e-05,5.61175e-05,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,38,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,40,0,1070,1070,2.74957e-82,20613,0.000196198,0.000224032,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,42,0,3318,3318,7.38201e-72,61402,0.000584434,0.000694546,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,44,0,10346,10346,2.82802e-61,185884,0.00176927,0.0021641,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,46,0,28083,28083,3.0056e-52,478118,0.0045508,0.00586331,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,22,dynamic
43,12825,0.5,48,0,75707,75707,2.33566e-43,1212405,0.0115399,0.015728,0,0,0,iter,0,1,optk,22,dynamic
