instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
9,34715,0.5,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,45,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,47,0,5,5,1.40654e-08,4,1.40654e-08,1.75818e-08,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,49,0,63,63,2.2153e-07,63,2.2153e-07,2.2153e-07,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,51,0,132,132,4.57126e-07,130,4.57126e-07,4.64159e-07,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,53,0,288,288,9.91613e-07,282,9.91613e-07,1.01271e-06,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,53,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,55,0,623,623,2.1063e-06,599,2.1063e-06,2.19069e-06,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,55,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,57,0,1337,1337,4.47984e-06,1274,4.47984e-06,4.70136e-06,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,57,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,59,0,2848,2848,9.27966e-06,2639,9.27966e-06,1.00145e-05,0,0,0,iter,0,1,k1,1,dynamic
9,34715,0.5,59,1,46,46,5.62617e-08,16,5.62617e-08,1.61752e-07,1,16,17,iter,0,1,k1,1,dynamic
9,34715,0.5,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,45,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,47,0,5,5,2.55418e-88,52,1.82851e-07,2.28563e-07,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,49,0,63,63,9.37342e-73,819,2.8799e-06,2.87989e-06,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,51,0,132,132,1.15275e-68,1690,5.94264e-06,6.03405e-06,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,53,0,288,288,2.71462e-64,3666,1.2891e-05,1.31652e-05,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,53,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,55,0,623,623,4.86429e-60,7787,2.73819e-05,2.84786e-05,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,55,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,57,0,1337,1337,8.85794e-56,16561,5.82344e-05,6.11159e-05,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,57,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,59,0,2848,2848,1.14469e-51,34304,0.000120625,0.000130181,0,0,0,iter,0,1,optk,13,dynamic
9,34715,0.5,59,1,46,46,1.71408e-80,208,7.31402e-07,2.10278e-06,1,16,17,iter,0,1,optk,13,dynamic
9,34715,0.5,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,45,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,47,0,5,5,1.00196e-29,16,5.62617e-08,7.03271e-08,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,49,0,63,63,6.16558e-25,252,8.86122e-07,8.86121e-07,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,51,0,132,132,1.11785e-23,520,1.82851e-06,1.85663e-06,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,53,0,288,288,2.47519e-22,1128,3.96645e-06,4.05083e-06,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,53,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,55,0,623,623,5.0387e-21,2396,8.42519e-06,8.76272e-06,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,55,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,57,0,1337,1337,1.03107e-19,5096,1.79194e-05,1.88053e-05,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,57,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,59,0,2848,2848,1.89832e-18,10556,3.71187e-05,4.00575e-05,0,0,0,iter,0,1,rootk,4,dynamic
9,34715,0.5,59,1,46,46,2.56502e-27,64,2.25047e-07,6.47009e-07,1,16,17,iter,0,1,rootk,4,dynamic
9,6943,0.1,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,45,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,47,0,5,5,7.03271e-08,4,7.03271e-08,8.79089e-08,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,49,0,63,63,1.10765e-06,63,1.10765e-06,1.10765e-06,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,51,0,132,132,2.28563e-06,130,2.28563e-06,2.32079e-06,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,53,0,288,288,4.95806e-06,282,4.95806e-06,5.06354e-06,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,53,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,55,0,623,623,1.05315e-05,599,1.05315e-05,1.09534e-05,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,55,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,57,0,1337,1337,2.23992e-05,1274,2.23992e-05,2.35066e-05,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,57,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,59,0,2848,2848,4.63983e-05,2639,4.63983e-05,5.00717e-05,0,0,0,iter,0,1,k1,1,dynamic
9,6943,0.1,59,1,46,46,2.81309e-07,16,2.81309e-07,8.08762e-07,1,16,17,iter,0,1,k1,1,dynamic
9,6943,0.1,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,45,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,47,0,5,5,9.39144e-21,12,2.10981e-07,2.63727e-07,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,49,0,63,63,3.66922e-17,189,3.32296e-06,3.32295e-06,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,51,0,132,132,3.22391e-16,390,6.85689e-06,6.96236e-06,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,53,0,288,288,3.29079e-15,846,1.48742e-05,1.51905e-05,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,53,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,55,0,623,623,3.15379e-14,1797,3.15945e-05,3.28598e-05,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,55,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,57,0,1337,1337,3.03432e-13,3822,6.71976e-05,7.0518e-05,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,57,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,59,0,2848,2848,2.69694e-12,7917,0.000139195,0.000150207,0,0,0,iter,0,1,optk,3,dynamic
9,6943,0.1,59,1,46,46,6.01052e-19,48,8.43926e-07,2.42628e-06,1,16,17,iter,0,1,optk,3,dynamic
9,6943,0.1,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,45,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,47,0,5,5,1.97836e-14,8,1.40654e-07,1.75818e-07,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,49,0,63,63,4.90757e-12,126,2.2153e-06,2.2153e-06,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,51,0,132,132,2.08964e-11,260,4.57126e-06,4.64158e-06,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,53,0,288,288,9.83295e-11,564,9.91613e-06,1.01271e-05,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,53,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,55,0,623,623,4.43649e-10,1198,2.1063e-05,2.19067e-05,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,55,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,57,0,1337,1337,2.00689e-09,2548,4.47984e-05,4.70126e-05,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,57,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,59,0,2848,2848,8.61122e-09,5278,9.27966e-05,0.000100141,0,0,0,iter,0,1,rootk,2,dynamic
9,6943,0.1,59,1,46,46,3.16538e-13,32,5.62617e-07,1.61752e-06,1,16,17,iter,0,1,rootk,2,dynamic
9,694,0.01,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,45,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,47,0,5,5,7.03575e-07,4,7.03575e-07,8.79469e-07,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,49,0,63,63,1.10813e-05,63,1.10813e-05,1.10812e-05,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,51,0,132,132,2.28662e-05,130,2.28662e-05,2.32177e-05,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,53,0,288,288,4.96021e-05,282,4.96021e-05,5.06561e-05,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,53,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,55,0,623,623,0.00010536,599,0.00010536,0.000109576,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,55,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,57,0,1337,1337,0.000224089,1274,0.000224089,0.000235142,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,57,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,59,0,2848,2848,0.000464008,2638,0.000464008,0.00050082,0,0,0,iter,0,1,k1,1,dynamic
9,694,0.01,59,1,98,98,3.86966e-06,22,3.86966e-06,1.72374e-05,1,22,23,iter,0,1,k1,1,dynamic
9,694,0.01,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
9,694,0.01,45,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
9,694,0.01,47,0,5,5,7.03575e-07,4,7.03575e-07,8.79469e-07,0,0,0,iter,0,1,optk,1,dynamic
9,694,0.01,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
9,694,0.01,49,0,63,63,1.10813e-05,63,1.10813e-05,1.10812e-05,0,0,0,iter,0,1,optk,1,dynamic
9,694,0.01,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
