instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
58,105774,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,39,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,41,0,17,17,1.61569e-08,14,1.61569e-08,1.96191e-08,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,43,0,662,662,7.31679e-07,634,7.31679e-07,7.63992e-07,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,45,0,1879,1879,1.98961e-06,1724,1.98961e-06,2.16849e-06,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,47,0,4900,4900,5.04443e-06,4371,5.04443e-06,5.65491e-06,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,49,0,12355,12355,1.19827e-05,10383,1.19827e-05,1.42584e-05,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,51,0,28925,28925,2.70063e-05,23401,2.70063e-05,3.33808e-05,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,53,0,66885,66885,5.87247e-05,50885,5.87247e-05,7.71868e-05,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,53,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,55,0,149225,149225,0.000122939,106527,0.000122939,0.000172201,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,55,1,26,26,6.9244e-09,6,6.9244e-09,3.00057e-08,0,6,6,iter,0,1,k1,1,dynamic
58,105774,0.5,57,0,329487,329487,0.000251932,218299,0.000251932,0.000380178,0,0,0,iter,0,1,k1,1,dynamic
58,105774,0.5,57,1,673,673,1.37334e-07,119,1.37334e-07,7.76687e-07,1,119,120,iter,0,1,k1,1,dynamic
58,105774,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,14,dynamic
58,105774,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,14,dynamic
58,105774,0.5,39,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,14,dynamic
58,105774,0.5,41,0,17,17,9.17954e-94,196,2.26197e-07,2.74668e-07,0,0,0,iter,0,1,optk,14,dynamic
58,105774,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,14,dynamic
