instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
38,5581,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,37,0,4,4,4.3745e-08,2,4.3745e-08,8.74899e-08,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,39,0,176,176,3.60896e-06,165,3.60896e-06,3.84955e-06,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,41,0,666,666,1.34953e-05,617,1.34953e-05,1.4567e-05,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,43,0,2093,2093,4.17327e-05,1908,4.17327e-05,4.57781e-05,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,45,0,6117,6117,0.000116952,5347,0.000116952,0.000133785,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,45,1,2,2,2.18725e-08,1,2.18725e-08,4.3745e-08,0,1,1,iter,0,1,k1,1,dynamic
38,5581,0.5,47,0,16407,16407,0.000299675,13701,0.000299675,0.000358797,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,47,1,22,22,4.3745e-08,2,4.3745e-08,4.81194e-07,0,2,2,iter,0,1,k1,1,dynamic
38,5581,0.5,49,0,42107,42107,0.000723301,33069,0.000723301,0.000920561,0,0,0,iter,0,1,k1,1,dynamic
38,5581,0.5,49,1,357,357,1.2686e-06,58,1.2686e-06,7.80844e-06,1,58,59,iter,0,1,k1,1,dynamic
38,5581,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,37,0,4,4,1.15103e-138,46,1.00613e-06,2.01227e-06,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,39,0,176,176,1.37888e-94,3795,8.30061e-05,8.85359e-05,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,41,0,666,666,2.05042e-81,14188,0.000310327,0.000334987,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,43,0,2093,2093,3.83589e-70,43854,0.000959196,0.00105237,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,45,0,6117,6117,7.42752e-60,122820,0.00268638,0.00307253,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,47,0,16407,16407,1.77904e-50,314099,0.00687012,0.00821985,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,49,0,42107,42107,1.00855e-41,754491,0.0165026,0.0209599,0,0,0,iter,0,1,optk,23,dynamic
38,5581,0.5,49,1,9,9,1.21611e-123,207,4.5276e-06,4.52759e-06,1,9,10,iter,0,1,optk,23,dynamic
38,5581,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,37,0,4,4,5.00599e-34,10,2.18725e-07,4.3745e-07,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,39,0,176,176,1.9132e-24,825,1.80448e-05,1.92476e-05,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,41,0,666,666,1.39883e-21,3085,6.74766e-05,7.28327e-05,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,43,0,2093,2093,3.95371e-19,9539,0.000208642,0.000228869,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,45,0,6117,6117,6.83229e-17,26731,0.000584673,0.000668746,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,47,0,16407,16407,7.53506e-15,68473,0.00149767,0.0017927,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,49,0,42107,42107,6.14174e-13,165105,0.00361126,0.00459434,0,0,0,iter,0,1,rootk,5,dynamic
38,5581,0.5,49,1,9,9,9.23746e-31,45,9.84262e-07,9.84261e-07,1,9,10,iter,0,1,rootk,5,dynamic
38,1116,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
38,1116,0.1,37,0,4,4,2.18764e-07,2,2.18764e-07,4.37528e-07,0,0,0,iter,0,1,k1,1,dynamic
38,1116,0.1,37,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
38,1116,0.1,39,0,176,176,1.8048e-05,165,1.8048e-05,1.9251e-05,0,0,0,iter,0,1,k1,1,dynamic
38,1116,0.1,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
38,1116,0.1,41,0,666,666,6.74887e-05,617,6.74887e-05,7.28458e-05,0,0,0,iter,0,1,k1,1,dynamic
38,1116,0.1,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
