instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
53,35603,0.5,40,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,42,0,1,1,3.42865e-09,1,3.42865e-09,3.42865e-09,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,44,0,3,3,1.0286e-08,3,1.0286e-08,1.0286e-08,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,46,0,6,6,2.05719e-08,6,2.05719e-08,2.05719e-08,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,48,0,14,14,4.80011e-08,14,4.80011e-08,4.80011e-08,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,50,0,32,32,1.09717e-07,32,1.09717e-07,1.09717e-07,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,52,0,66,66,2.26291e-07,66,2.26291e-07,2.26291e-07,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,54,0,136,136,4.59439e-07,134,4.59439e-07,4.66297e-07,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,56,0,290,290,9.73737e-07,284,9.73737e-07,9.94309e-07,0,0,0,iter,0,1,k1,1,dynamic
53,35603,0.5,56,1,5,5,1.0286e-08,3,1.0286e-08,1.71433e-08,1,3,4,iter,0,1,k1,1,dynamic
53,35603,0.5,40,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,42,0,1,1,9.29037e-171,24,8.22877e-08,8.22877e-08,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,44,0,3,3,2.62387e-159,72,2.46863e-07,2.46863e-07,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,46,0,6,6,4.40213e-152,144,4.93726e-07,4.93726e-07,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,48,0,14,14,2.98611e-143,336,1.15203e-06,1.15203e-06,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,50,0,32,32,1.2349e-134,768,2.63321e-06,2.6332e-06,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,52,0,66,66,4.33598e-127,1584,5.43099e-06,5.43097e-06,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,54,0,136,136,1.04363e-119,3216,1.10265e-05,1.11911e-05,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,56,0,290,290,7.04163e-112,6816,2.33697e-05,2.38631e-05,0,0,0,iter,0,1,optk,24,dynamic
53,35603,0.5,56,1,5,5,2.62387e-159,72,2.46863e-07,4.11438e-07,1,3,4,iter,0,1,optk,24,dynamic
53,35603,0.5,40,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,42,0,1,1,1.4807e-39,5,1.71433e-08,1.71433e-08,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,44,0,3,3,3.5981e-37,15,5.14298e-08,5.14298e-08,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,46,0,6,6,1.15139e-35,30,1.0286e-07,1.0286e-07,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,48,0,14,14,7.96356e-34,70,2.40006e-07,2.40006e-07,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,50,0,32,32,4.96841e-32,160,5.48584e-07,5.48584e-07,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,52,0,66,66,1.85433e-30,330,1.13146e-06,1.13145e-06,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,54,0,136,136,6.39722e-29,670,2.2972e-06,2.33148e-06,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,56,0,290,290,2.73564e-27,1420,4.86869e-06,4.97153e-06,0,0,0,iter,0,1,rootk,5,dynamic
53,35603,0.5,56,1,5,5,3.5981e-37,15,5.14298e-08,8.57163e-08,1,3,4,iter,0,1,rootk,5,dynamic
53,7121,0.1,40,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,42,0,1,1,1.71423e-08,1,1.71423e-08,1.71423e-08,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,44,0,3,3,5.14269e-08,3,5.14269e-08,5.14269e-08,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,46,0,6,6,1.02854e-07,6,1.02854e-07,1.02854e-07,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,48,0,14,14,2.39992e-07,14,2.39992e-07,2.39992e-07,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,50,0,32,32,5.48554e-07,32,5.48554e-07,5.48553e-07,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
53,7121,0.1,52,0,66,66,1.13139e-06,66,1.13139e-06,1.13139e-06,0,0,0,iter,0,1,k1,1,dynamic
