instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
3,10081,0.5,42,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,44,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,46,0,64,64,6.41774e-07,53,6.41774e-07,7.74972e-07,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,48,0,1976,1976,1.91564e-05,1582,1.91564e-05,2.3927e-05,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,50,0,10798,10798,0.000100141,8270,0.000100141,0.000130744,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,52,0,48131,48131,0.000416124,34365,0.000416124,0.000582646,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,52,1,8,8,1.21089e-08,1,1.21089e-08,9.68716e-08,0,1,1,iter,0,1,k1,1,dynamic
3,10081,0.5,54,0,183906,183906,0.0014472,119515,0.0014472,0.00222443,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,54,1,263,263,6.53883e-07,54,6.53883e-07,3.18465e-06,0,54,54,iter,0,1,k1,1,dynamic
3,10081,0.5,56,0,621419,621419,0.00438488,362119,0.00438488,0.00749649,0,0,0,iter,0,1,k1,1,dynamic
3,10081,0.5,56,1,7097,7097,1.30292e-05,1076,1.30292e-05,8.59335e-05,1,1078,1079,iter,0,1,k1,1,dynamic
3,10081,0.5,42,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,44,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,46,0,64,64,2.17033e-57,583,7.05952e-06,8.52466e-06,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,48,0,1976,1976,3.63715e-41,17402,0.00021072,0.000263165,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,50,0,10798,10798,2.87708e-33,90911,0.00110084,0.00143724,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,52,0,48131,48131,1.80761e-26,377251,0.00456811,0.00639047,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,54,0,183906,183906,1.5394e-20,1305400,0.015807,0.0241984,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,54,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,56,0,621419,621419,2.58307e-15,3896944,0.0471879,0.079439,0,0,0,iter,0,1,optk,11,dynamic
3,10081,0.5,56,1,5,5,9.82088e-70,44,5.32794e-07,6.65992e-07,1,4,5,iter,0,1,optk,11,dynamic
3,10081,0.5,42,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
3,10081,0.5,44,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
3,10081,0.5,46,0,64,64,7.13692e-18,159,1.92532e-06,2.32492e-06,0,0,0,iter,0,1,rootk,3,dynamic
3,10081,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,3,dynamic
3,10081,0.5,48,0,1976,1976,1.89683e-13,4745,5.7457e-05,7.17793e-05,0,0,0,iter,0,1,rootk,3,dynamic
