instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
11,172,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,172,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,172,0.5,39,0,1,1,7.09711e-07,1,7.09711e-07,7.09711e-07,0,0,0,iter,0,1,k1,1,dynamic
11,172,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,172,0.5,41,0,512,512,0.000329306,464,0.000329306,0.000363306,0,0,0,iter,0,1,k1,1,dynamic
11,172,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,172,0.5,43,0,4767,4767,0.0026167,3687,0.0026167,0.00337748,0,0,0,iter,0,1,k1,1,dynamic
11,172,0.5,43,1,2,2,1.41942e-06,2,1.41942e-06,1.41942e-06,0,2,2,iter,0,1,k1,1,dynamic
11,172,0.5,45,0,21558,21558,0.0108139,15237,0.0108139,0.0151835,0,0,0,iter,0,1,k1,1,dynamic
11,172,0.5,45,1,209,209,6.45837e-05,91,6.45837e-05,0.000148319,1,91,92,iter,0,1,k1,1,dynamic
11,172,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,16,dynamic
11,172,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,16,dynamic
11,172,0.5,39,0,1,1,7.64232e-80,16,1.13554e-05,1.13553e-05,0,0,0,iter,0,1,optk,16,dynamic
11,172,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,16,dynamic
11,172,0.5,41,0,512,512,3.3353e-37,7398,0.00525044,0.00579709,0,0,0,iter,0,1,optk,16,dynamic
11,172,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,16,dynamic
11,172,0.5,43,0,4767,4767,6.57116e-23,57879,0.0410774,0.0526921,0,0,0,iter,0,1,optk,16,dynamic
11,172,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,16,dynamic
11,172,0.5,45,0,21558,21558,1.76694e-13,224838,0.15957,0.217138,0,0,0,iter,0,1,optk,16,dynamic
11,172,0.5,45,1,1,1,7.64232e-80,16,1.13554e-05,1.13553e-05,1,1,2,iter,0,1,optk,16,dynamic
11,172,0.5,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
11,172,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
11,172,0.5,39,0,1,1,6.49481e-23,4,2.83884e-06,2.83884e-06,0,0,0,iter,0,1,rootk,4,dynamic
11,172,0.5,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
11,172,0.5,41,0,512,512,2.99754e-12,1854,0.0013158,0.00145243,0,0,0,iter,0,1,rootk,4,dynamic
11,172,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
11,172,0.5,43,0,4767,4767,1.18596e-08,14704,0.0104356,0.0134416,0,0,0,iter,0,1,rootk,4,dynamic
11,172,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,4,dynamic
11,172,0.5,45,0,21558,21558,3.26788e-06,59908,0.0425174,0.0593647,0,0,0,iter,0,1,rootk,4,dynamic
11,172,0.5,45,1,1,1,6.49481e-23,4,2.83884e-06,2.83884e-06,1,1,2,iter,0,1,rootk,4,dynamic
11,34,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,34,0.1,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,34,0.1,39,0,1,1,3.5903e-06,1,3.5903e-06,3.5903e-06,0,0,0,iter,0,1,k1,1,dynamic
11,34,0.1,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,34,0.1,41,0,512,512,0.00166231,463,0.00166231,0.00183655,0,0,0,iter,0,1,k1,1,dynamic
11,34,0.1,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,34,0.1,43,0,4767,4767,0.0132051,3678,0.0132051,0.0169693,0,0,0,iter,0,1,k1,1,dynamic
11,34,0.1,43,1,14,14,3.23127e-05,9,3.23127e-05,5.0263e-05,0,10,10,iter,0,1,k1,1,dynamic
11,34,0.1,45,0,21558,21558,0.053474,14894,0.053474,0.0744802,0,0,0,iter,0,1,k1,1,dynamic
11,34,0.1,45,1,1023,1023,0.00146843,409,0.00146843,0.00366614,1,420,421,iter,0,1,k1,1,dynamic
11,34,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
11,34,0.1,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
11,34,0.1,39,0,1,1,1.24956e-15,3,1.07709e-05,1.07709e-05,0,0,0,iter,0,1,optk,3,dynamic
11,34,0.1,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
11,34,0.1,41,0,512,512,1.23221e-07,1386,0.00497616,0.00549953,0,0,0,iter,0,1,optk,3,dynamic
11,34,0.1,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
11,34,0.1,43,0,4767,4767,5.94569e-05,10871,0.0390302,0.0500491,0,0,0,iter,0,1,optk,3,dynamic
11,34,0.1,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,3,dynamic
11,34,0.1,45,0,21558,21558,0.00351473,42348,0.152042,0.207212,0,0,0,iter,0,1,optk,3,dynamic
11,34,0.1,45,1,88,88,6.3294e-11,111,0.000398524,0.000947391,1,37,38,iter,0,1,optk,3,dynamic
11,34,0.1,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
11,34,0.1,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
11,34,0.1,39,0,1,1,5.15611e-11,2,7.18061e-06,7.18058e-06,0,0,0,iter,0,1,rootk,2,dynamic
11,34,0.1,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
11,34,0.1,41,0,512,512,1.10531e-05,926,0.00332462,0.00366972,0,0,0,iter,0,1,rootk,2,dynamic
11,34,0.1,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
11,34,0.1,43,0,4767,4767,0.000686358,7297,0.0261984,0.0336507,0,0,0,iter,0,1,rootk,2,dynamic
11,34,0.1,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,2,dynamic
11,34,0.1,45,0,21558,21558,0.0108422,29002,0.104126,0.143413,0,0,0,iter,0,1,rootk,2,dynamic
11,34,0.1,45,1,218,218,3.63815e-07,168,0.000603171,0.00156415,1,84,85,iter,0,1,rootk,2,dynamic
11,3,0.01,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,3,0.01,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,3,0.01,39,0,1,1,4.06901e-05,1,4.06901e-05,4.06893e-05,0,0,0,iter,0,1,k1,1,dynamic
11,3,0.01,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,3,0.01,41,0,512,512,0.0188395,463,0.0188395,0.0206178,0,0,0,iter,0,1,k1,1,dynamic
11,3,0.01,41,1,2,2,8.13802e-05,2,8.13802e-05,8.13769e-05,0,2,2,iter,0,1,k1,1,dynamic
11,3,0.01,43,0,4767,4767,0.139811,3436,0.139811,0.176317,0,0,0,iter,0,1,k1,1,dynamic
11,3,0.01,43,1,262,262,0.00549316,135,0.00549316,0.0106042,0,138,138,iter,0,1,k1,1,dynamic
11,3,0.01,45,0,21558,21558,0.463542,11392,0.463542,0.584053,0,0,0,iter,0,1,k1,1,dynamic
11,3,0.01,45,1,9247,9247,0.144043,3540,0.144043,0.313577,0,0,0,iter,0,1,k1,1,dynamic
11,3,0.01,45,0,1425,1425,0.041748,1026,0.041748,0.0563344,1314,1,1315,type,0,2,k1,1,dynamic
11,3,0.01,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
11,3,0.01,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
11,3,0.01,39,0,1,1,4.06901e-05,1,4.06901e-05,4.06893e-05,0,0,0,iter,0,1,optk,1,dynamic
11,3,0.01,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
11,3,0.01,41,0,512,512,0.0186361,458,0.0186361,0.0206178,0,0,0,iter,0,1,optk,1,dynamic
11,3,0.01,41,1,4,4,0.00012207,3,0.00012207,0.000162747,0,3,3,iter,0,1,optk,1,dynamic
11,3,0.01,43,0,4767,4767,0.13973,3434,0.13973,0.176317,0,0,0,iter,0,1,optk,1,dynamic
11,3,0.01,43,1,208,208,0.00472005,116,0.00472005,0.00842783,0,122,122,iter,0,1,optk,1,dynamic
11,3,0.01,45,0,21558,21558,0.466471,11464,0.466471,0.584053,0,0,0,iter,0,1,optk,1,dynamic
11,3,0.01,45,1,9524,9524,0.146566,3602,0.146566,0.32127,0,0,0,iter,0,1,optk,1,dynamic
11,3,0.01,45,0,1619,1619,0.0453288,1114,0.0453288,0.0637542,1426,1,1427,type,0,2,optk,1,dynamic
11,3,0.01,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
11,3,0.01,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
11,3,0.01,39,0,1,1,4.06901e-05,1,4.06901e-05,4.06893e-05,0,0,0,iter,0,1,rootk,1,dynamic
11,3,0.01,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
11,3,0.01,41,0,512,512,0.0186768,459,0.0186768,0.0206178,0,0,0,iter,0,1,rootk,1,dynamic
11,3,0.01,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,1,dynamic
11,3,0.01,43,0,4767,4767,0.138468,3403,0.138468,0.176317,0,0,0,iter,0,1,rootk,1,dynamic
11,3,0.01,43,1,249,249,0.0049235,121,0.0049235,0.0100807,0,128,128,iter,0,1,rootk,1,dynamic
11,3,0.01,45,0,21558,21558,0.462809,11374,0.462809,0.584053,0,0,0,iter,0,1,rootk,1,dynamic
11,3,0.01,45,1,9036,9036,0.140706,3458,0.140706,0.307658,0,0,0,iter,0,1,rootk,1,dynamic
11,3,0.01,45,0,1517,1517,0.0439453,1080,0.0439453,0.0598604,1396,1,1397,type,0,2,rootk,1,dynamic
11,1,0.001,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,39,0,1,1,0.00012207,1,0.00012207,0.000122063,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,41,0,512,512,0.0550537,451,0.0550537,0.0605869,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,41,1,13,13,0.000610352,5,0.000610352,0.00158566,0,5,5,iter,0,1,k1,1,dynamic
11,1,0.001,43,0,4767,4767,0.361084,2958,0.361084,0.44117,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,43,1,658,658,0.0419922,344,0.0419922,0.0771811,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,43,2,214,214,0.0201416,165,0.0201416,0.0257848,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,43,3,50,50,0.00256348,21,0.00256348,0.00608493,0,24,24,iter,0,1,k1,1,dynamic
11,1,0.001,45,0,21558,21558,0.843384,6909,0.843384,0.928036,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,45,1,17566,17566,0.575684,4716,0.575684,0.882848,0,0,0,iter,0,1,k1,1,dynamic
11,1,0.001,45,0,2587,2587,0.196167,1607,0.196167,0.270792,2054,0,2054,type,0,5,k1,1,dynamic
11,1,0.001,45,1,2461,2461,0.189453,1552,0.189453,0.259489,1949,0,1949,type,1,5,k1,1,dynamic
11,1,0.001,45,2,2521,2521,0.19873,1628,0.19873,0.264893,2091,1,2092,type,2,5,k1,1,dynamic
11,1,0.001,35,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
11,1,0.001,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
11,1,0.001,39,0,1,1,0.00012207,1,0.00012207,0.000122063,0,0,0,iter,0,1,optk,1,dynamic
11,1,0.001,39,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
11,1,0.001,41,0,512,512,0.0550537,451,0.0550537,0.0605869,0,0,0,iter,0,1,optk,1,dynamic
11,1,0.001,41,1,3,3,0.000366211,3,0.000366211,0.000366144,0,3,3,iter,0,1,optk,1,dynamic
11,1,0.001,43,0,4767,4767,0.366577,3003,0.366577,0.44117,0,0,0,iter,0,1,optk,1,dynamic
11,1,0.001,43,1,703,703,0.0418701,343,0.0418701,0.0822364,0,0,0,iter,0,1,optk,1,dynamic
