instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
50,11128,0.5,44,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,46,0,15,15,1.42606e-07,13,1.42606e-07,1.64545e-07,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,48,0,1323,1323,1.0827e-05,987,1.0827e-05,1.45127e-05,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,50,0,7381,7381,5.92471e-05,5401,5.92471e-05,8.09637e-05,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,52,0,29779,29779,0.000225843,20588,0.000225843,0.000326612,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,54,0,114620,114620,0.000818128,74581,0.000818128,0.00125655,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,54,1,117,117,3.61999e-07,33,3.61999e-07,1.28345e-06,0,33,33,iter,0,1,k1,1,dynamic
50,11128,0.5,56,0,369793,369793,0.00243374,221861,0.00243374,0.00404828,0,0,0,iter,0,1,k1,1,dynamic
50,11128,0.5,56,1,4004,4004,6.66955e-06,608,6.66955e-06,4.39215e-05,1,608,609,iter,0,1,k1,1,dynamic
50,11128,0.5,44,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,18,dynamic
50,11128,0.5,46,0,15,15,2.34077e-101,234,2.5669e-06,2.9618e-06,0,0,0,iter,0,1,optk,18,dynamic
50,11128,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,18,dynamic
50,11128,0.5,48,0,1323,1323,1.64137e-67,17764,0.000194865,0.000261197,0,0,0,iter,0,1,optk,18,dynamic
