instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
80,707,0.5,39,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,41,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,45,0,68,68,2.94854e-18,240,4.14383e-05,4.69623e-05,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,47,0,14,14,8.74007e-21,56,9.66894e-06,9.66889e-06,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,49,0,32,32,2.38563e-19,128,2.21004e-05,2.21002e-05,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,51,0,66,66,4.31696e-18,264,4.55821e-05,4.55811e-05,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,53,0,136,136,7.33537e-17,536,9.25455e-05,9.39224e-05,0,0,0,iter,0,1,optk,4,dynamic
80,707,0.5,53,1,2,2,2.27511e-25,4,6.90638e-07,1.38128e-06,1,1,2,iter,0,1,optk,4,dynamic
80,141,0.1,39,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,41,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,45,0,68,68,5.19448e-05,60,5.19448e-05,5.88691e-05,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,47,0,14,14,1.21205e-05,14,1.21205e-05,1.21204e-05,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,49,0,32,32,2.77039e-05,32,2.77039e-05,2.77035e-05,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,51,0,66,66,5.71393e-05,66,5.71393e-05,5.71377e-05,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,53,0,136,136,0.00011601,134,0.00011601,0.000117735,0,0,0,iter,0,1,optk,1,dynamic
80,141,0.1,53,1,2,2,8.65747e-07,1,8.65747e-07,1.73149e-06,1,1,2,iter,0,1,optk,1,dynamic
80,14,0.01,39,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
80,14,0.01,41,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
80,14,0.01,43,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,1,dynamic
