instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
68,22554,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,39,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,41,0,43,43,1.89433e-07,35,1.89433e-07,2.32731e-07,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,43,0,148,148,3.51803e-07,65,3.51803e-07,8.01029e-07,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,45,0,1754,1754,4.30282e-06,795,4.30282e-06,9.49323e-06,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,47,0,22050,22050,4.75367e-05,8783,4.75367e-05,0.000119335,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,49,0,201052,201052,0.000374135,69126,0.000374135,0.00108757,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,49,1,79,79,2.00257e-07,37,2.00257e-07,4.27576e-07,0,37,37,iter,0,1,k1,1,dynamic
68,22554,0.5,51,0,1441582,1441582,0.00222608,411296,0.00222608,0.007772,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,51,1,2690,2690,5.71004e-06,1055,5.71004e-06,1.45591e-05,0,1058,1058,iter,0,1,k1,1,dynamic
68,22554,0.5,53,0,7652943,7652943,0.0100583,1858399,0.0100583,0.0405744,0,0,0,iter,0,1,k1,1,dynamic
68,22554,0.5,53,1,62262,62262,9.63779e-05,17807,9.63779e-05,0.000336927,1,17948,17949,iter,0,1,k1,1,dynamic
68,22554,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,39,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,41,0,43,43,1.37434e-143,945,5.11468e-06,6.28373e-06,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,43,0,148,148,2.49412e-136,1755,9.49869e-06,2.16275e-05,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,45,0,1754,1754,5.73019e-107,21465,0.000116176,0.000256286,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,47,0,22050,22050,8.29845e-79,236987,0.00128266,0.00321706,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,49,0,201052,201052,1.15076e-54,1857258,0.0100521,0.0289531,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,49,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,51,0,1441582,1441582,4.91196e-34,10788381,0.0583906,0.189954,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,51,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,53,0,7652943,7652943,1.62422e-17,44135244,0.238876,0.673182,0,0,0,iter,0,1,optk,27,dynamic
68,22554,0.5,53,1,2,2,3.76761e-177,54,2.92267e-07,2.92267e-07,1,2,3,iter,0,1,optk,27,dynamic
68,22554,0.5,37,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
68,22554,0.5,39,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
68,22554,0.5,41,0,43,43,7.62294e-31,175,9.47163e-07,1.16366e-06,0,0,0,iter,0,1,rootk,5,dynamic
68,22554,0.5,41,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
68,22554,0.5,43,0,148,148,1.68403e-29,325,1.75902e-06,4.00514e-06,0,0,0,iter,0,1,rootk,5,dynamic
68,22554,0.5,43,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
68,22554,0.5,45,0,1754,1754,4.60912e-24,3975,2.15141e-05,4.74652e-05,0,0,0,iter,0,1,rootk,5,dynamic
68,22554,0.5,45,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
68,22554,0.5,47,0,22050,22050,7.58399e-19,43913,0.000237673,0.000596534,0,0,0,iter,0,1,rootk,5,dynamic
68,22554,0.5,47,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
