instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
6,29015,0.5,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,38,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,40,0,117,117,3.15536e-07,75,3.15536e-07,4.92236e-07,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,42,0,3212,3212,8.87287e-06,2109,8.87287e-06,1.35133e-05,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,44,0,16859,16859,4.24669e-05,10094,4.24669e-05,7.09257e-05,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,46,0,85287,85287,0.000192944,45861,0.000192944,0.00035875,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,46,1,5,5,8.41429e-09,2,8.41429e-09,2.10357e-08,0,2,2,iter,0,1,k1,1,dynamic
6,29015,0.5,48,0,354562,354562,0.000709863,168728,0.000709863,0.00149058,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,48,1,114,114,1.85114e-07,44,1.85114e-07,4.79614e-07,0,44,44,iter,0,1,k1,1,dynamic
6,29015,0.5,50,0,1373874,1373874,0.00241778,574684,0.00241778,0.00576341,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,50,1,3609,3609,3.44565e-06,819,3.44565e-06,1.51835e-05,0,821,821,iter,0,1,k1,1,dynamic
6,29015,0.5,52,0,4840717,4840717,0.00737501,1752973,0.00737501,0.0201596,0,0,0,iter,0,1,k1,1,dynamic
6,29015,0.5,52,1,54994,54994,4.44906e-05,10575,4.44906e-05,0.000231341,1,10648,10649,iter,0,1,k1,1,dynamic
6,29015,0.5,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,38,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,40,0,117,117,1.32171e-137,2025,8.51947e-06,1.32903e-05,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,42,0,3212,3212,1.75112e-98,56937,0.000239542,0.000364794,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,44,0,16859,16859,3.94901e-80,272359,0.00114585,0.00191323,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,46,0,85287,85287,2.10936e-62,1235156,0.00519648,0.00964122,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,48,0,354562,354562,3.31581e-47,4513910,0.0189907,0.0394754,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,50,0,1373874,1373874,4.27804e-33,15037296,0.0632641,0.144494,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,52,0,4840717,4840717,9.28176e-21,43059888,0.181159,0.422976,0,0,0,iter,0,1,optk,27,dynamic
6,29015,0.5,52,1,2,2,3.12236e-188,27,1.13593e-07,2.27186e-07,1,1,2,iter,0,1,optk,27,dynamic
6,29015,0.5,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,38,0,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,40,0,117,117,9.77448e-30,375,1.57768e-06,2.46118e-06,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,42,0,3212,3212,1.71777e-22,10544,4.43601e-05,6.75645e-05,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,44,0,16859,16859,4.3128e-19,50462,0.000212301,0.000354578,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,46,0,85287,85287,8.34083e-16,229221,0.000964366,0.00179247,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,48,0,354562,354562,5.59294e-13,842443,0.00354428,0.00743072,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,50,0,1373874,1373874,2.52029e-10,2859582,0.0120307,0.0284868,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,52,0,4840717,4840717,6.33355e-08,8636583,0.0363354,0.0968151,0,0,0,iter,0,1,rootk,5,dynamic
6,29015,0.5,52,1,6,6,1.00091e-36,15,6.31072e-08,1.26214e-07,1,3,4,iter,0,1,rootk,5,dynamic
6,5803,0.1,30,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,32,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,34,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,38,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,40,0,117,117,1.57768e-06,75,1.57768e-06,2.46118e-06,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,42,0,3212,3212,4.43643e-05,2109,4.43643e-05,6.75645e-05,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,44,0,16859,16859,0.000212272,10091,0.000212272,0.000354578,0,0,0,iter,0,1,k1,1,dynamic
6,5803,0.1,44,1,3,3,4.20715e-08,2,4.20715e-08,6.31072e-08,0,2,2,iter,0,1,k1,1,dynamic
6,5803,0.1,46,0,85287,85287,0.00096453,45852,0.00096453,0.00179247,0,0,0,iter,0,1,k1,1,dynamic
