instance,size_kib,ratio,total_depth,iteration,n_inserted,n_unique,estimated_fp,bits_set,fill_ratio,expected_fill_ratio,materialized_forward,materialized_backward,materialized_total,phase,type_index,type_count,k_mode,k_hashes,split_mode
39,22238,0.5,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,38,0,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,40,0,7,7,3.84249e-08,7,3.84249e-08,3.84249e-08,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,40,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,42,0,121,121,6.53223e-07,119,6.53223e-07,6.64201e-07,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,42,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,44,0,362,362,1.91575e-06,349,1.91575e-06,1.98711e-06,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,44,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,46,0,982,982,5.13246e-06,935,5.13246e-06,5.39045e-06,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,46,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,48,0,2440,2440,1.24057e-05,2260,1.24057e-05,1.33937e-05,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,48,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,50,0,5549,5549,2.75945e-05,5027,2.75945e-05,3.04595e-05,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,50,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,52,0,12399,12399,5.8801e-05,10712,5.8801e-05,6.80591e-05,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,52,1,0,0,0,0,0,0,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,54,0,26962,26962,0.000122625,22339,0.000122625,0.000147991,0,0,0,iter,0,1,k1,1,dynamic
39,22238,0.5,54,1,74,74,9.88068e-08,18,9.88068e-08,4.06206e-07,1,18,19,iter,0,1,k1,1,dynamic
39,22238,0.5,36,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
39,22238,0.5,38,0,0,0,0,0,0,0,0,0,0,iter,0,1,optk,17,dynamic
39,22238,0.5,40,0,7,7,7.17864e-106,119,6.53223e-07,6.53223e-07,0,0,0,iter,0,1,optk,17,dynamic
